cik,alpha,beta,ariMeanRt,geoMeanRt,cagr,sharpe,sortino,annVol,maxDD,annExcessReturn,TE,IR
1728449,20.2,-0.175,20.3,21.9,5.1,0.364,0.437,50.4,-58.16,7.6,26.6,0.286
1304229,-7.4,0.833,2.3,2.3,0.7,0.018,0.184,17.9,-18.74,-9.0,7.4,-1.216
828405,-55.0,0.947,-45.2,-38.1,-44.7,-1.233,-1.302,38.3,-49.8,-55.5,18.6,-2.984
1700481,50.8,1.254,66.0,84.2,59.9,0.773,18.144,82.8,-9.64,53.5,40.6,1.318
36270,88.4,5.413,141.7,236.4,10.0,0.577,2.739,242.2,-87.2,130.2,119.7,1.088
1633517,-13.0,0.623,-5.2,-5.1,-14.8,-0.177,-0.155,40.6,-58.23,-16.5,20.1,-0.821
1732543,374.8,13.194,504.0,2508.4,22.7,0.451,9.186,1113.8,-94.22,492.3,555.8,0.886
1596510,-8.9,1.286,5.4,5.6,0.8,0.113,0.254,30.4,-39.28,-6.1,13.0,-0.469
857508,-8.4,0.814,1.7,1.7,-0.6,-0.015,0.069,20.5,-34.25,-10.2,8.9,-1.146
1674486,-19.0,1.287,-4.7,-4.6,-11.7,-0.186,-0.178,35.9,-46.87,-16.2,16.3,-0.994
1481045,7.2,1.69,24.9,27.4,18.9,0.547,1.642,41.9,-26.43,13.6,18.6,0.731
1599900,320.0,-0.796,314.5,918.0,54.5,0.51,4.949,612.9,-85.62,303.0,306.6,0.988
1704677,17.4,1.229,36.4,41.7,25.5,0.579,1.153,59.4,-45.28,20.6,28.3,0.728
1716180,8.5,0.27,13.0,13.6,10.4,0.439,1.0,25.0,-22.25,1.7,13.6,0.125
1360798,17.8,1.109,30.5,34.2,21.6,0.616,0.972,46.3,-62.95,18.8,21.8,0.862
1381296,6.0,1.319,21.2,23.0,19.9,0.797,1.743,24.1,-23.3,9.2,9.2,1.0
728079,-4.1,0.901,6.5,6.6,5.9,0.378,1.018,11.8,-10.66,-5.1,4.8,-1.062
1269932,-14.4,1.403,1.0,1.0,-0.0,-0.07,0.039,14.2,-16.9,-10.5,4.7,-2.234
1053906,-6.8,1.795,12.6,13.2,-9.7,0.157,0.352,67.6,-62.84,0.9,32.4,0.028
1317601,-38.9,-0.554,-42.4,-36.1,-46.9,-0.904,-1.202,49.1,-56.66,-54.4,25.2,-2.159
1307493,127.7,-0.37,123.6,193.5,106.0,0.831,39.243,146.3,-3.43,104.9,73.4,1.429
1512026,179.6,4.198,221.6,483.3,17.6,0.345,3.867,636.7,-94.76,210.1,318.0,0.661
778963,-5.5,0.736,4.3,4.4,-1.9,0.078,0.131,29.4,-66.21,-8.3,14.1,-0.589
1716983,6.7,0.546,14.1,14.8,13.9,0.944,2.132,12.8,-9.68,2.2,6.2,0.355
1445065,13.2,0.909,24.2,26.4,24.9,1.374,2.112,16.1,-17.98,12.3,6.4,1.922
1423045,20.6,1.875,48.0,57.4,18.0,0.532,1.06,86.5,-57.92,32.4,40.6,0.798
1072843,-9.2,1.105,3.7,3.7,2.3,0.101,0.291,16.8,-23.39,-8.2,4.8,-1.708
1525234,-3.3,3.586,34.1,38.7,11.7,0.431,1.151,74.5,-43.81,22.2,34.2,0.649
1080166,-1.5,0.79,8.2,8.5,7.5,0.453,0.837,13.7,-14.16,-3.6,5.0,-0.72
1184820,3.8,1.228,17.8,19.0,15.4,0.574,1.221,27.5,-25.03,6.0,11.0,0.545
883782,53.9,0.531,61.8,77.7,31.3,0.553,1.705,108.2,-68.41,48.7,54.1,0.9
1280493,188.1,-1.277,177.2,333.7,-13.9,0.462,3.302,379.2,-85.96,165.2,189.9,0.87
1767580,15.5,0.946,24.3,26.6,-35.8,0.232,0.399,96.2,-86.75,15.1,47.7,0.317
1755670,25.8,3.446,65.0,82.6,34.8,0.604,2.157,104.3,-47.07,52.2,49.0,1.065
895421,194.9,-1.303,183.9,354.0,29.7,0.437,4.106,416.5,-71.62,171.9,208.6,0.824
1741426,217.1,15.045,348.5,1126.0,93.2,0.47,30.097,736.9,-18.19,337.9,366.9,0.921
1478775,17.0,0.52,24.3,26.6,16.1,0.484,0.717,46.0,-54.3,12.1,23.0,0.526
1008894,-13.3,1.091,-0.2,-0.2,-5.6,-0.064,-0.039,34.3,-33.2,-12.4,15.5,-0.8
1559789,49.9,11.58,172.7,320.1,30.9,0.485,2.889,351.9,-86.13,160.2,173.6,0.923
1703658,-18.7,1.357,0.0,0.0,-4.0,-0.069,-0.032,28.7,-24.8,-14.3,10.5,-1.362
1716984,294.1,6.712,356.6,1179.8,109.1,0.535,7.653,662.2,-73.59,345.6,330.1,1.047
1352662,-5.6,1.07,6.7,6.9,4.5,0.225,0.498,20.9,-27.06,-5.0,8.4,-0.595
1501436,6.6,1.232,24.4,26.8,19.5,0.585,1.238,38.3,-35.34,9.5,17.9,0.531
1653866,7.9,0.978,24.4,26.7,14.7,0.461,1.705,48.6,-28.67,7.6,23.8,0.319
1609674,14.4,0.885,25.2,27.6,24.0,0.809,2.807,28.6,-13.84,13.3,13.2,1.008
1278249,-3.3,0.98,8.3,8.5,7.4,0.423,1.04,14.8,-13.59,-3.5,4.4,-0.795
1537530,25.5,1.274,40.1,46.5,26.6,0.656,1.461,58.0,-44.96,28.2,28.1,1.004
1517137,-10.4,1.906,10.7,11.2,1.4,0.217,0.358,40.1,-62.8,-1.3,17.4,-0.075
1265376,-10.6,2.011,12.1,12.6,2.8,0.233,0.492,43.2,-42.84,-0.2,18.5,-0.011
1513125,8.9,1.148,22.1,24.0,13.2,0.41,0.766,48.9,-57.53,10.3,23.5,0.438
1083190,-3.2,1.123,10.1,10.5,6.7,0.299,0.694,27.2,-26.81,-2.0,11.5,-0.174
898581,-14.8,0.663,-6.3,-6.1,-8.9,-0.368,-0.321,22.5,-34.4,-18.1,11.1,-1.631
1341401,-11.9,1.316,3.0,3.1,0.3,0.043,0.203,23.6,-25.99,-8.8,8.5,-1.035
1531611,-17.2,1.894,3.5,3.6,-23.6,0.019,0.094,78.9,-67.23,-8.4,38.2,-0.22
1284812,-3.2,1.264,11.3,11.8,9.7,0.493,0.58,18.8,-31.42,-0.6,6.0,-0.1
924166,240.5,-1.574,227.1,504.0,19.6,0.596,4.181,377.3,-98.21,215.3,189.1,1.139
1040198,-6.6,1.64,11.7,12.2,-7.4,0.155,0.361,62.7,-62.24,-0.2,30.0,-0.007
1664864,8.6,0.927,23.8,26.0,24.5,1.303,4.432,16.7,-7.13,7.6,4.5,1.689
49969,-27.3,1.701,-9.3,-9.0,-15.4,-0.299,-0.478,37.8,-28.73,-20.7,15.7,-1.318
1779453,-10.4,1.41,6.3,6.5,-15.9,0.079,0.116,55.0,-73.92,-6.1,25.8,-0.236
1030815,-31.8,1.596,-13.3,-12.7,-23.0,-0.356,-0.383,43.0,-60.0,-25.6,19.6,-1.306
1542317,-8.0,0.954,4.9,5.0,3.5,0.173,0.324,17.0,-17.04,-8.5,7.5,-1.133
1376879,32.5,0.961,44.3,52.2,45.6,1.21,6.065,35.0,-11.85,32.1,16.2,1.981
1493936,-2.2,1.86,17.1,18.3,9.9,0.355,0.83,42.6,-28.21,5.8,18.9,0.307
1488542,41.4,-1.068,33.7,38.2,18.3,0.461,1.844,68.8,-37.47,22.7,36.3,0.625
1309148,169.9,12.355,345.1,1103.9,120.8,0.517,12.221,663.6,-60.43,329.1,329.1,1.0
1406585,-32.2,6.74,34.9,39.7,-1.9,0.316,0.993,103.9,-58.27,23.2,50.3,0.461
1086416,41.7,9.956,142.2,237.5,-8.2,0.467,3.091,300.3,-83.05,130.3,147.9,0.881
1769063,39.6,0.923,50.2,60.5,57.9,2.41,16.22,20.0,-5.7,38.9,7.9,4.924
938506,-26.3,0.951,-15.0,-14.2,-18.8,-0.546,-0.778,31.2,-34.64,-26.8,15.0,-1.787
1133385,33.5,0.129,37.1,42.5,29.3,0.56,3.426,62.6,-17.92,22.8,31.8,0.717
1541901,260.7,-3.13,230.8,518.3,7.2,0.513,4.654,445.8,-88.89,218.5,223.5,0.978
1730467,38.2,0.648,46.4,55.1,30.1,0.689,1.096,64.4,-62.68,34.9,32.0,1.091
1387978,-4.7,1.083,8.4,8.7,7.7,0.472,1.098,13.6,-10.09,-3.8,4.6,-0.826
1482611,-8.8,1.072,4.4,4.5,0.0,0.083,0.209,29.0,-35.33,-8.0,12.5,-0.64
1803662,142.7,13.36,333.5,1030.5,28.6,0.653,6.448,507.9,-81.27,317.3,251.3,1.263
1791827,8.5,2.053,25.8,28.4,9.0,0.333,2.082,71.4,-20.53,16.3,34.2,0.477
1698222,-11.4,0.605,-2.8,-2.8,-16.9,-0.114,-0.07,42.3,-76.54,-15.8,20.9,-0.756
1172779,5.0,1.32,20.3,21.9,17.4,0.66,1.033,27.7,-31.16,8.2,10.7,0.766
1524566,47.1,0.843,55.7,68.5,66.1,2.875,41.074,18.7,-2.83,45.8,8.7,5.264
1571556,22.9,0.658,31.9,35.9,32.0,1.175,1.111,25.4,-33.69,19.3,12.2,1.582
1512652,7.2,1.198,21.0,22.7,17.8,0.531,2.062,35.8,-18.54,9.2,16.4,0.561
1080382,6.5,0.956,17.9,19.1,9.7,0.349,0.707,45.4,-47.59,6.0,22.0,0.273
1775863,4.2,0.662,12.9,13.5,12.1,0.657,1.906,16.6,-10.16,0.7,6.9,0.101
1335325,-23.9,3.366,11.3,11.8,-5.4,0.148,0.4,63.0,-52.15,-0.6,28.1,-0.021
922898,1.2,1.402,22.9,25.0,19.0,0.635,1.252,33.0,-28.26,6.8,13.1,0.519
1484972,19.9,-0.721,14.7,15.6,-11.0,0.181,0.385,70.6,-62.98,2.8,36.5,0.077
1418814,-26.2,1.826,-5.1,-5.0,-10.8,-0.202,-0.252,35.0,-35.2,-17.6,14.6,-1.205
1513122,-2.9,0.712,6.5,6.7,5.9,0.377,0.762,11.9,-11.88,-5.9,5.4,-1.093
1082045,-25.4,1.629,-8.0,-7.8,-11.5,-0.365,-0.422,27.5,-26.81,-19.4,11.6,-1.672
1519418,-21.2,2.736,4.3,4.3,-14.0,0.032,0.151,70.5,-42.59,-6.3,34.2,-0.184
1580830,125.9,-1.455,113.6,171.9,30.9,0.394,2.18,283.2,-89.93,101.8,142.2,0.716
1639666,5.4,1.527,21.9,23.8,14.4,0.427,0.813,46.6,-48.67,10.4,21.7,0.479
1401561,9.4,1.191,23.0,25.0,23.4,1.295,1.378,16.2,-25.98,11.2,3.9,2.872
1631639,-6.0,1.09,6.3,6.5,4.1,0.201,0.402,21.5,-27.14,-5.1,8.4,-0.607
1661149,131.7,-0.272,130.5,209.4,-3.6,0.479,2.041,268.3,-85.34,117.0,134.3,0.871
1309342,9.1,-1.075,0.8,0.8,-12.4,-0.026,0.009,44.6,-68.37,-10.7,23.6,-0.453
1781880,23.0,2.119,53.7,65.5,36.2,0.67,2.291,77.2,-28.92,38.2,36.6,1.044
1415996,-4.9,1.457,12.6,13.2,6.9,0.335,0.427,31.6,-49.25,-0.1,13.8,-0.007
862853,33.6,-3.074,3.5,3.5,-12.1,0.026,0.102,57.9,-46.96,-9.0,31.6,-0.285
1127544,-5.1,1.141,8.6,8.9,7.1,0.365,0.565,18.1,-28.31,-3.7,4.8,-0.771
1767307,68.2,0.119,71.5,93.0,79.8,1.444,13.018,48.1,-14.0,58.7,25.1,2.339
1438848,-13.0,1.81,6.7,6.9,-10.5,0.077,0.187,61.0,-69.46,-5.1,28.8,-0.177
1349654,12.2,1.378,27.7,30.7,18.3,0.386,2.818,66.5,-18.79,15.9,32.4,0.491
1805754,4.5,2.139,33.1,37.4,27.8,0.697,2.787,44.6,-17.01,18.6,18.4,1.011
1802743,6.5,1.13,23.0,25.1,23.4,1.216,3.302,17.3,-11.19,8.2,5.0,1.64
1094749,0.2,3.215,36.4,41.7,15.6,0.543,0.876,63.4,-62.51,23.8,27.2,0.875
1323276,289.0,10.168,388.8,1412.6,20.6,0.333,7.415,1162.1,-96.48,377.2,580.5,0.65
1537147,-12.4,1.135,3.3,3.3,0.6,0.057,0.16,22.1,-31.65,-10.8,6.3,-1.714
1730469,120.1,2.283,155.6,272.3,105.3,0.901,3.695,170.5,-62.72,138.9,83.6,1.661
1466697,75.8,-1.033,67.5,86.6,16.7,0.586,1.684,111.9,-77.04,55.6,57.0,0.975
1716399,21.2,0.605,28.5,31.7,30.5,1.908,3.569,13.9,-10.66,17.7,6.1,2.902
1218179,-26.3,0.323,-21.6,-19.9,-21.5,-1.295,-1.338,18.2,-30.07,-32.1,9.5,-3.379
1019754,212.6,11.233,326.4,987.7,10.3,0.338,7.779,961.1,-95.49,314.5,479.7,0.656
1812177,17.9,0.229,23.0,25.1,23.7,1.286,4.997,16.4,-7.19,7.5,9.8,0.765
1067324,-1.2,1.033,11.1,11.5,10.3,0.586,1.344,15.5,-15.23,-0.9,3.7,-0.243
1803237,132.3,-1.215,117.7,180.6,17.9,0.651,3.435,177.8,-66.65,102.1,89.9,1.136
1803005,-2.5,1.191,11.1,11.6,2.8,0.219,0.48,41.7,-32.05,-0.7,19.1,-0.037
1694886,-3.1,1.587,15.4,16.3,9.6,0.378,0.733,35.4,-35.6,3.0,15.0,0.2
1535845,339.7,14.875,543.9,3000.9,22.3,0.626,7.357,865.7,-97.84,528.3,431.2,1.225
1442891,20.3,0.49,27.0,29.9,17.0,0.473,1.377,52.9,-30.73,15.3,26.5,0.577
1697855,45.4,1.733,65.7,83.7,62.3,0.94,6.964,67.8,-14.64,53.2,31.9,1.668
1387723,11.9,1.313,27.1,30.0,5.3,0.489,0.637,51.3,-89.45,15.1,23.9,0.632
1122490,-3.2,1.126,11.4,11.9,10.4,0.553,1.235,17.0,-12.54,-1.8,4.3,-0.419
1594061,29.1,-0.599,25.4,27.9,7.2,0.314,0.784,74.5,-61.92,13.8,38.5,0.358
1218710,-1.1,2.387,24.5,26.8,9.5,0.435,0.643,51.6,-72.91,12.6,23.1,0.545
1140474,0.4,0.752,10.7,11.1,-9.9,0.119,0.352,73.0,-44.22,-2.3,36.3,-0.063
1217758,4.9,1.468,22.0,23.9,20.6,0.816,1.576,24.5,-20.41,9.7,8.2,1.183
1085867,-7.7,1.453,8.1,8.4,4.2,0.208,0.543,29.5,-25.64,-3.4,11.7,-0.291
1569766,-10.2,1.423,5.3,5.4,0.6,0.112,0.206,29.5,-41.59,-6.2,12.1,-0.512
1724264,-1.7,1.481,21.4,23.1,19.5,0.725,2.068,26.7,-13.51,5.1,9.8,0.52
1085635,-2.8,0.991,8.2,8.4,7.9,0.621,1.134,9.9,-8.88,-2.8,0.8,-3.5
1536630,3.6,1.078,17.6,18.8,3.9,0.244,0.824,64.2,-33.9,4.5,31.4,0.143
1599746,9.6,0.896,20.1,21.6,20.7,1.418,2.202,12.7,-13.76,8.6,3.7,2.324
1527570,-24.0,1.733,-3.8,-3.7,-19.3,-0.126,-0.099,46.1,-79.6,-16.3,20.5,-0.795
1575301,15.1,0.692,23.8,26.0,23.8,1.077,2.305,20.3,-16.97,12.1,9.2,1.315
915287,-16.7,0.768,-7.2,-7.0,-8.9,-0.461,-0.672,20.0,-21.38,-18.9,9.1,-2.077
1299939,-22.0,1.504,-4.8,-4.7,-13.4,-0.157,-0.227,43.5,-34.72,-16.9,19.8,-0.854
1618376,33.2,0.935,44.6,52.7,27.1,0.654,1.255,65.2,-64.2,32.6,32.1,1.016
1471085,26.5,0.531,34.3,38.9,26.0,0.69,1.412,46.8,-38.5,21.4,23.4,0.915
1596355,-14.0,1.349,1.1,1.1,-1.9,-0.038,0.036,24.4,-32.22,-10.6,9.9,-1.071
1607355,-3.4,0.969,7.8,8.0,6.7,0.364,0.701,15.9,-21.18,-3.7,5.1,-0.725
1712533,6.3,0.867,15.9,16.9,14.8,0.724,1.496,19.2,-18.41,5.2,7.8,0.667
936698,-6.9,1.329,8.3,8.5,5.9,0.275,0.568,22.9,-22.7,-3.6,8.2,-0.439
1105087,30.5,-0.326,29.1,32.4,-11.3,0.263,0.681,102.9,-71.68,16.5,52.1,0.317
1569137,-3.2,1.144,10.4,10.8,6.4,0.294,0.552,28.6,-32.22,-1.8,12.7,-0.142
1587643,247.6,-5.168,199.9,405.9,13.6,0.471,3.869,419.9,-96.01,188.3,210.9,0.893
1102256,32.2,0.48,39.4,45.6,23.5,0.575,1.119,65.1,-58.48,26.6,32.6,0.816
1650290,16.3,1.356,31.7,35.7,28.9,0.853,1.478,34.9,-37.11,19.8,15.4,1.286
1761663,19.8,4.034,80.9,108.8,14.9,0.757,1.436,104.2,-82.62,64.2,49.2,1.305
1800687,15.5,1.022,28.2,31.3,26.8,0.936,2.941,27.9,-14.87,15.7,12.6,1.246
1756485,5.1,0.016,7.3,7.5,-3.3,0.115,0.226,46.0,-47.74,-6.7,24.2,-0.277
1776082,41.1,0.686,51.1,61.8,42.7,0.848,2.416,57.9,-34.04,37.4,28.6,1.308
1650654,3.4,1.272,19.5,21.0,15.4,0.539,1.245,32.5,-26.11,6.5,14.4,0.451
1426319,-1.2,0.787,8.6,8.8,7.7,0.433,1.02,15.2,-13.78,-3.3,6.4,-0.516
1798756,1.8,0.681,12.6,13.2,12.3,0.8,1.386,13.3,-12.21,-2.3,5.3,-0.434
1735513,-1.9,1.235,13.0,13.6,9.1,0.363,0.784,30.3,-28.34,0.6,11.2,0.054
276101,-0.2,0.722,9.3,9.6,-14.2,0.167,0.195,43.8,-94.93,-3.1,21.6,-0.144
1447578,8.6,0.687,17.4,18.5,12.8,0.429,1.443,35.8,-20.48,5.5,17.6,0.312
1425930,20.3,-0.408,17.2,18.3,-37.3,0.104,0.474,146.4,-69.63,2.6,73.7,0.035
1356249,13.7,2.046,36.9,42.4,25.1,0.576,1.631,60.7,-37.37,24.6,27.9,0.882
1541399,3.8,0.82,13.6,14.3,13.3,0.871,1.455,13.3,-14.36,2.1,4.3,0.488
1469475,38.3,2.693,68.2,87.7,3.9,0.384,1.673,172.3,-79.49,55.9,84.8,0.659
1679118,9.7,0.996,24.2,26.5,24.3,1.116,2.587,19.9,-13.08,9.6,8.0,1.2
1537319,28.1,3.059,71.1,92.4,30.7,0.688,1.508,100.5,-69.8,55.7,47.6,1.17
1317679,8.3,2.103,30.9,34.7,-25.4,0.227,0.612,127.7,-88.38,19.1,63.1,0.303
1478735,-0.2,1.672,18.4,19.7,16.6,0.691,1.099,23.7,-33.39,6.5,7.6,0.855
1280043,1.9,0.647,10.2,10.6,9.7,0.632,1.314,13.0,-12.64,-1.6,5.8,-0.276
1705716,2.6,0.994,15.1,16.0,12.4,0.489,1.275,26.8,-18.02,2.5,11.3,0.221
1353394,30.2,2.842,70.9,92.1,63.8,1.031,3.099,66.9,-41.58,55.3,28.6,1.934
1307878,-1.1,1.531,16.0,17.0,-3.1,0.288,0.353,48.6,-87.6,4.1,22.7,0.181
1691908,11.7,1.243,30.5,34.1,28.3,0.869,1.639,32.8,-22.83,14.9,12.3,1.211
1142941,3.0,1.462,20.1,21.7,3.9,0.261,0.65,69.4,-57.83,7.8,33.5,0.233
1776821,12.2,1.721,31.3,35.1,14.1,0.41,1.248,71.3,-43.58,19.3,33.3,0.58
1693809,74.4,2.916,105.8,155.7,5.5,0.363,2.247,285.7,-88.12,93.7,142.2,0.659
1029730,-29.7,0.963,-17.0,-15.9,-29.2,-0.359,-0.496,52.9,-58.92,-30.1,26.2,-1.149
1679543,13.7,3.511,43.5,51.1,-1.1,0.367,1.19,113.3,-49.63,33.6,53.9,0.623
1453381,3.7,0.561,11.3,11.8,6.1,0.285,0.562,32.8,-30.76,-0.7,16.3,-0.043
1730896,50.3,2.088,73.3,96.0,54.5,0.628,4.767,113.5,-24.82,61.2,55.0,1.113
1535227,137.9,-0.709,133.3,216.0,11.7,0.359,3.198,366.3,-90.77,122.0,183.4,0.665
1683059,31.6,1.024,44.7,52.7,49.3,1.687,19.276,25.3,-4.1,31.9,11.1,2.874
1468792,16.8,1.277,33.8,38.4,35.7,1.462,4.827,21.8,-8.14,20.0,7.4,2.703
200724,8.7,0.974,20.5,22.1,20.8,1.213,2.227,15.2,-15.58,8.4,4.8,1.75
1799677,11.3,1.054,25.4,27.9,26.0,1.275,3.734,18.3,-9.77,12.0,5.3,2.264
1705711,-9.7,1.51,7.5,7.8,4.7,0.227,0.504,24.4,-23.54,-4.5,7.2,-0.625
1007295,132.9,-0.784,125.9,198.8,27.1,0.404,2.618,306.5,-78.26,112.3,153.6,0.731
1434845,2.9,0.9,13.7,14.4,13.5,0.895,1.432,13.1,-15.31,1.9,3.6,0.528
1652594,18.7,1.063,32.8,37.1,31.7,0.954,3.617,32.3,-13.34,19.4,13.8,1.406
1671716,16.0,0.676,25.3,27.8,22.5,0.756,1.637,30.8,-24.44,12.6,14.9,0.846
1535811,13.8,1.163,27.5,30.5,19.9,0.59,1.124,43.3,-40.76,15.4,20.4,0.755
1228773,-31.5,1.06,-17.5,-16.4,-18.6,-0.866,-1.134,22.5,-27.45,-30.8,9.7,-3.175
1483938,195.0,-10.408,126.4,199.8,-29.6,0.637,1.971,195.4,-80.1,117.6,99.3,1.184
1455288,-5.8,0.628,5.6,5.7,5.1,0.338,0.898,10.7,-9.3,-11.4,4.7,-2.426
1569356,66.6,0.14,69.9,90.4,-15.9,0.505,1.239,134.5,-92.99,58.5,67.5,0.867
1800620,-16.9,2.51,15.0,15.9,-2.7,0.193,0.567,67.4,-45.71,1.1,31.3,0.035
1409751,10.4,1.372,27.4,30.4,20.3,0.576,1.659,44.2,-24.07,14.5,20.4,0.711
1022314,1.8,1.4,17.4,18.6,15.2,0.613,1.055,25.2,-31.81,5.7,8.8,0.648
1730630,5.7,1.041,17.0,18.2,15.9,0.734,1.43,20.5,-18.66,6.1,7.5,0.813
941560,7.4,1.241,21.5,23.3,4.5,0.288,1.0,67.7,-42.4,9.8,33.0,0.297
1411133,27.7,6.162,95.8,136.1,37.3,0.448,2.843,209.4,-52.08,83.1,101.9,0.816
1133119,6.7,1.247,25.2,27.7,23.4,0.789,2.444,29.5,-13.38,9.9,11.5,0.861
1728436,-10.8,0.817,-0.6,-0.6,-3.0,-0.117,-0.09,22.3,-21.88,-12.6,9.3,-1.355
1044905,-3.2,1.13,10.1,10.5,8.6,0.433,0.846,18.7,-20.9,-1.9,5.4,-0.352
1599371,-22.8,0.512,-15.9,-15.0,-25.7,-0.37,-0.587,48.3,-48.33,-27.6,24.2,-1.14
1082215,-1.5,1.048,11.3,11.8,10.1,0.504,1.023,18.6,-17.64,-1.0,7.0,-0.143
1489859,-11.4,1.238,2.1,2.1,-8.4,0.002,0.07,46.1,-42.72,-9.2,21.8,-0.422
712534,47.6,3.595,83.0,112.6,24.2,0.441,2.222,183.7,-67.14,71.7,90.5,0.792
1566113,-2.4,1.043,9.8,10.2,9.0,0.53,0.93,14.7,-16.7,-2.0,3.0,-0.667
1623707,23.5,0.28,28.7,32.0,16.7,0.48,0.727,55.7,-49.29,15.3,28.2,0.543
1600585,-13.5,2.812,41.5,48.5,34.7,0.663,4.091,59.6,-14.72,20.7,23.4,0.885
1329375,-16.5,1.615,0.1,0.1,-6.5,-0.053,-0.019,35.7,-45.26,-11.0,15.3,-0.719
1744317,152.1,19.935,381.4,1356.1,126.1,0.567,7.239,669.1,-78.53,368.0,330.8,1.112
1721780,2.4,0.761,12.1,12.6,10.2,0.489,0.738,20.6,-26.01,0.0,8.7,0.0
1803255,62.3,3.878,120.6,186.8,42.0,0.829,3.487,143.0,-52.98,104.1,68.1,1.529
1802387,87.4,0.091,90.4,125.9,65.9,0.852,2.428,103.7,-46.71,77.5,52.2,1.485
1609098,-3.5,1.674,15.1,16.0,6.3,0.292,0.715,44.9,-33.02,3.2,20.2,0.158
1668256,10.7,1.033,24.1,26.3,2.4,0.304,0.929,72.7,-50.4,11.1,35.7,0.311
1322590,-1.6,0.799,8.0,8.3,4.0,0.203,0.46,29.8,-27.65,-3.5,14.0,-0.25
1561790,24.8,1.727,46.3,54.9,25.4,0.597,1.204,74.2,-64.56,33.0,35.0,0.943
1803058,24.6,3.145,68.0,87.3,67.8,1.011,12.652,65.3,-7.88,52.8,28.1,1.879
860561,4.1,1.266,18.7,20.0,16.9,0.713,1.043,23.4,-25.17,6.7,8.6,0.779
1614986,108.4,5.299,161.5,288.3,15.1,0.618,3.845,258.2,-93.43,149.9,127.2,1.178
764112,-12.5,1.366,2.9,3.0,0.2,0.043,0.128,22.0,-42.34,-8.9,7.7,-1.156
1662906,14.5,1.728,35.7,40.7,32.2,0.87,2.061,38.7,-24.75,22.5,16.6,1.355
1158274,-14.1,1.369,5.0,5.1,2.3,0.126,0.36,23.5,-23.97,-9.5,9.2,-1.033
354923,-5.8,2.541,22.4,24.3,11.3,0.42,0.669,48.5,-49.82,10.1,18.9,0.534
1389610,-28.1,3.615,11.4,11.9,-8.5,0.156,0.277,60.3,-61.14,-1.0,28.1,-0.036
825161,-9.0,1.303,6.8,7.0,5.9,0.332,0.948,14.5,-11.94,-5.8,4.2,-1.381
937522,-8.5,1.187,4.9,5.0,2.9,0.151,0.255,19.0,-32.27,-6.7,6.7,-1.0
1599511,8.5,0.658,16.7,17.7,16.7,1.034,1.684,14.2,-14.59,5.2,6.2,0.839
1388736,10.6,1.027,23.2,25.3,20.5,0.687,1.284,30.8,-32.32,10.9,14.0,0.779
1555909,-4.9,1.46,11.3,11.8,-1.2,0.176,0.392,52.8,-41.84,-0.4,25.9,-0.015
1520354,1.0,2.365,26.2,28.9,15.1,0.467,1.035,51.9,-45.96,14.4,22.9,0.629
1596901,12.1,1.174,25.3,27.8,20.9,0.529,2.248,44.1,-20.92,13.8,20.7,0.667
1115419,-71.0,1.869,-45.3,-38.2,-43.9,-1.472,-1.425,32.1,-62.93,-60.0,12.5,-4.8
1106832,-16.6,1.346,-1.2,-1.2,-3.4,-0.156,-0.115,20.8,-26.57,-13.2,6.9,-1.913
1482689,21.7,1.942,42.9,50.3,0.5,0.379,1.005,107.9,-86.62,31.0,53.1,0.584
1591744,-13.6,3.075,19.0,20.4,-0.9,0.247,0.577,68.9,-55.92,7.0,31.0,0.226
1013234,-23.5,5.572,33.8,38.3,-0.5,0.244,0.928,130.2,-82.26,21.8,62.0,0.352
938552,-16.4,1.476,3.6,3.7,-31.0,0.018,0.064,89.4,-75.4,-10.6,43.4,-0.244
1759803,7.4,0.97,19.3,20.7,19.4,1.117,1.788,15.5,-15.28,7.1,4.3,1.651
1767730,19.8,1.657,38.7,44.7,15.3,0.449,1.076,81.9,-60.17,26.5,39.7,0.668
1766286,2.6,0.891,15.5,16.4,6.8,0.326,0.5,41.4,-43.85,1.2,19.8,0.061
1387322,27.1,1.194,41.3,48.1,29.9,0.73,1.43,53.8,-47.36,29.1,26.0,1.119
1505817,2.4,1.727,21.2,22.9,-5.3,0.247,0.563,77.7,-66.29,9.4,37.7,0.249
939222,-1.5,0.825,7.9,8.1,7.8,0.783,1.595,7.5,-7.14,-3.1,2.1,-1.476
820289,-28.4,1.412,-11.1,-10.7,-22.2,-0.276,-0.326,47.6,-67.29,-23.9,22.3,-1.072
1310658,5.7,1.01,18.3,19.6,13.6,0.489,1.001,33.3,-34.88,5.8,15.4,0.377
1397144,0.5,2.009,25.8,28.4,-2.2,0.28,0.867,85.1,-54.86,12.2,40.8,0.299
1384305,14.1,-2.875,-21.2,-19.6,-41.3,-0.449,-0.325,51.7,-82.12,-36.2,29.2,-1.24
1768111,313.1,-2.359,289.8,784.5,110.4,0.526,25.282,547.2,-23.62,277.1,274.2,1.011
1596906,3.1,0.935,14.4,15.2,13.9,0.76,1.951,16.4,-13.61,2.5,5.5,0.455
1715579,-9.6,4.491,100.9,145.9,77.8,0.893,4.207,110.8,-33.5,74.7,44.9,1.664
1424447,-9.9,1.183,2.4,2.4,0.5,0.022,0.123,18.5,-28.25,-8.3,7.8,-1.064
