cik,alpha,beta,ariMeanRt,geoMeanRt,cagr,sharpe,sortino,annVol,maxDD,annExcessReturn,TE,IR
1730660,5.0,1.741,25.4,28.0,19.7,0.613,0.857,38.2,-39.04,12.8,12.1,1.058
1173460,-1.2,0.771,14.6,15.4,6.2,0.324,0.607,38.8,-40.29,-5.3,17.7,-0.299
1767107,-5.7,1.177,9.1,9.5,6.8,0.329,0.542,21.7,-24.97,-3.7,2.2,-1.682
1008877,-7.6,1.121,6.2,6.3,4.7,0.237,0.42,17.7,-20.07,-6.3,3.1,-2.032
1632283,8.8,1.19,22.5,24.5,12.7,0.403,0.791,50.9,-53.84,10.7,23.7,0.451
1454138,6.4,1.428,24.4,26.8,21.8,0.703,1.794,31.9,-20.29,11.2,11.8,0.949
1513779,-9.3,2.768,36.5,41.9,24.3,0.514,2.879,67.2,-18.4,18.7,28.4,0.658
1706766,35.6,2.209,61.0,76.4,50.1,0.9,2.313,65.6,-40.61,48.4,27.8,1.741
1156185,1.8,0.022,4.0,4.1,3.0,0.139,0.317,14.6,-16.3,-8.2,8.2,-1.0
1698819,59.4,0.445,66.2,84.5,30.9,0.631,2.022,101.7,-48.51,53.3,51.0,1.045
1482416,4.3,1.487,21.0,22.7,7.4,0.333,1.163,57.1,-28.93,9.1,26.3,0.346
351262,21.9,0.4,29.1,32.4,-12.3,0.244,0.643,111.2,-67.4,14.2,55.7,0.255
922439,-13.6,0.71,-3.8,-3.8,-6.3,-0.268,-0.239,21.7,-35.6,-16.7,9.7,-1.722
1521019,117.5,1.549,136.7,224.2,35.1,0.335,10.154,402.1,-22.07,123.6,200.7,0.616
1637359,-6.0,3.179,35.2,40.2,5.2,0.342,1.635,97.1,-36.19,20.9,43.5,0.48
1599584,21.4,0.99,33.2,37.5,29.4,0.732,2.038,42.5,-30.64,21.3,19.9,1.07
65957,-4.3,1.315,11.4,11.9,7.0,0.303,0.71,31.0,-28.04,-1.0,14.1,-0.071
1697267,141.0,0.993,153.5,266.6,106.5,0.683,5.418,221.9,-43.26,140.9,110.6,1.274
1673815,4.2,0.577,12.7,13.3,11.7,0.603,1.405,17.7,-11.83,-0.5,8.4,-0.06
1056807,6.6,1.571,25.1,27.6,20.4,0.653,1.16,35.4,-32.76,12.6,13.9,0.906
1744349,0.1,1.067,13.4,14.0,11.1,0.491,0.898,23.1,-22.97,0.8,5.7,0.14
1499066,-0.6,1.577,17.9,19.2,10.5,0.407,0.692,39.2,-50.18,5.4,16.3,0.331
1770940,6.7,7.573,91.2,127.4,-11.0,0.381,1.943,234.0,-80.49,78.3,111.6,0.702
1389215,-29.6,1.159,-12.6,-12.0,-15.9,-0.551,-0.548,26.5,-48.04,-27.5,10.6,-2.594
1567634,-1.2,1.005,11.3,11.8,10.3,0.585,0.596,16.0,-31.05,-1.2,2.9,-0.414
1080171,8.8,1.544,27.0,29.9,9.0,0.404,0.994,62.0,-52.19,14.5,29.1,0.498
1556970,-48.1,0.555,-40.0,-34.4,-49.8,-0.735,-0.93,57.1,-69.16,-53.1,28.6,-1.857
1278430,2.5,1.465,25.6,28.2,13.9,0.438,1.107,53.9,-37.39,9.2,26.2,0.351
1656735,10.6,1.742,31.5,35.5,27.7,0.789,1.564,37.4,-30.04,18.6,13.7,1.358
1801563,-5.9,1.186,14.9,15.8,13.5,0.636,1.121,20.4,-16.63,-2.9,3.1,-0.935
1733472,16.9,1.534,48.2,57.6,13.4,0.449,1.106,102.9,-59.57,27.1,49.6,0.546
1554871,-11.4,1.512,8.1,8.4,-24.7,0.077,0.158,79.5,-85.49,-5.5,38.2,-0.144
1697856,15.9,0.704,26.9,29.8,27.8,1.338,4.033,18.6,-11.92,12.1,7.6,1.592
1750312,57.8,0.975,75.3,99.4,8.8,0.552,1.719,132.8,-63.12,57.5,65.9,0.873
1409362,-1.2,0.942,10.8,11.2,7.9,0.38,0.483,23.1,-36.4,-1.8,7.6,-0.237
1544825,-37.9,0.388,-32.0,-28.3,-42.0,-0.649,-0.766,52.3,-63.91,-44.1,26.2,-1.683
1751006,-13.7,1.426,10.9,11.4,6.9,0.31,0.747,28.8,-22.99,-6.9,8.8,-0.784
1569765,27.1,-0.055,28.5,31.7,14.1,0.392,0.989,67.5,-50.49,15.9,34.8,0.457
1806580,-9.1,1.354,14.4,15.2,11.8,0.51,0.896,24.3,-25.52,-3.5,5.4,-0.648
1582732,5.1,1.171,19.3,20.7,17.6,0.779,0.791,22.2,-39.11,6.9,6.0,1.15
1409765,-5.2,1.125,9.3,9.7,5.9,0.275,0.544,26.6,-29.32,-3.8,10.3,-0.369
1137774,-8.8,1.135,5.1,5.2,3.1,0.16,0.285,19.6,-33.11,-7.4,5.1,-1.451
1040592,-4.0,0.97,10.9,11.4,9.4,0.468,0.731,19.0,-26.66,-4.4,6.7,-0.657
1792851,53.0,0.164,58.1,72.0,58.4,1.145,5.946,49.0,-14.76,36.9,26.0,1.419
1767735,-3.7,1.663,19.7,21.2,8.3,0.385,0.604,46.0,-50.66,4.8,16.6,0.289
1732537,9.0,0.785,19.3,20.8,18.2,0.809,1.689,21.4,-18.2,6.7,8.2,0.817
1655543,-2.3,0.933,10.2,10.6,5.7,0.266,0.553,31.0,-26.73,-3.1,13.5,-0.23
1005354,-3.8,1.102,11.4,11.9,9.1,0.4,0.569,23.5,-27.11,-2.5,8.1,-0.309
885062,-10.9,1.195,4.3,4.3,1.4,0.095,0.237,24.0,-25.68,-8.7,7.0,-1.243
1071483,-9.6,1.147,4.5,4.6,2.6,0.133,0.221,18.6,-35.14,-8.0,3.9,-2.051
1378946,-1.8,0.927,12.1,12.6,9.9,0.433,0.861,23.3,-20.98,-2.7,9.7,-0.278
1279912,-3.3,1.098,10.9,11.4,10.3,0.63,1.028,14.2,-15.63,-2.2,4.5,-0.489
1451623,73.2,-0.511,69.8,90.3,72.8,1.175,6.505,57.7,-13.97,57.1,32.0,1.784
1467517,0.4,1.287,16.0,17.0,13.3,0.55,1.052,25.5,-24.67,3.4,5.0,0.68
1164478,-3.0,0.914,9.0,9.3,8.1,0.473,0.722,14.8,-20.07,-3.9,2.4,-1.625
1509842,-5.0,3.104,30.9,34.6,0.0,0.375,0.723,77.0,-66.89,17.9,34.2,0.523
1568049,-23.3,1.371,-7.7,-7.5,-9.8,-0.479,-0.39,20.3,-29.64,-19.6,8.8,-2.227
1318259,-3.2,0.983,9.1,9.5,8.0,0.449,0.557,15.9,-28.49,-3.4,3.2,-1.062
1642351,13.0,1.036,30.3,34.0,28.4,0.871,1.473,32.5,-27.06,13.5,14.4,0.938
1061286,0.9,1.243,15.5,16.4,15.6,1.14,1.9,11.8,-9.37,3.3,4.0,0.825
1044797,-13.4,1.145,0.6,0.6,-2.0,-0.065,0.004,21.9,-36.71,-11.9,7.0,-1.7
1554815,-6.5,1.917,17.6,18.8,3.8,0.298,0.442,52.4,-58.02,4.1,22.8,0.18
1528593,5.5,1.091,19.0,20.4,16.6,0.643,1.355,26.5,-21.83,6.5,10.5,0.619
1600746,-20.1,2.955,11.1,11.6,-3.5,0.16,0.316,56.9,-54.43,-0.8,23.0,-0.035
1426749,-1.0,0.4,5.2,5.3,1.9,0.118,0.481,27.0,-17.53,-7.3,14.0,-0.521
1742647,-4.4,0.783,6.1,6.2,-2.4,0.095,0.288,43.1,-33.71,-6.8,20.5,-0.332
903947,-14.3,0.873,-3.1,-3.1,-5.2,-0.262,-0.219,19.6,-38.56,-15.6,7.4,-2.108
1802376,2.6,1.648,30.7,34.4,29.3,0.931,2.636,30.8,-16.34,12.9,8.8,1.466
1357955,5.4,1.875,27.1,30.0,22.5,0.694,1.229,36.2,-35.57,14.6,13.2,1.106
1802978,-54.6,2.267,20.7,22.4,-4.2,0.275,0.789,68.1,-49.67,-13.6,24.8,-0.548
1737089,39.2,-0.073,40.5,47.0,43.1,1.419,7.154,27.1,-7.39,28.9,17.3,1.671
1535677,5.9,0.715,15.8,16.8,15.6,0.96,1.381,14.4,-14.29,2.7,5.0,0.54
859872,-11.8,0.897,-0.4,-0.4,-2.2,-0.133,-0.059,18.3,-22.79,-12.9,6.3,-2.048
1713678,2.7,0.759,12.6,13.2,12.0,0.705,1.566,15.1,-13.29,0.1,4.1,0.024
1616882,135.5,0.711,145.9,246.8,7.1,0.692,3.306,208.0,-80.85,132.0,103.8,1.272
1759654,118.4,2.2,144.4,243.1,80.0,0.598,6.031,238.2,-36.68,131.5,117.8,1.116
1599170,10.9,1.117,24.4,26.7,20.4,0.654,1.208,34.2,-39.45,12.1,14.8,0.818
1536006,40.8,-1.18,30.4,34.0,17.0,0.497,1.051,57.1,-48.45,17.9,31.7,0.565
1748726,12.2,0.889,28.3,31.4,28.8,1.246,3.524,21.1,-11.62,10.4,7.8,1.333
1633903,152.5,-4.537,108.0,160.1,10.6,0.42,2.221,252.5,-89.98,95.8,128.9,0.743
1044936,-1.5,1.044,11.4,11.9,9.6,0.468,0.658,20.2,-25.59,-1.1,6.5,-0.169
1352272,-20.5,1.728,-0.4,-0.4,-15.4,-0.043,-0.025,54.4,-52.64,-12.9,24.6,-0.524
1782491,10.6,0.517,18.8,20.1,17.8,0.791,2.355,21.2,-13.77,4.8,10.7,0.449
1028074,-11.9,0.694,-2.7,-2.6,-8.3,-0.141,-0.133,33.1,-41.94,-15.2,15.9,-0.956
310051,-7.1,1.11,6.5,6.7,5.2,0.266,0.488,17.0,-22.8,-6.0,2.3,-2.609
1077583,-7.2,1.038,5.7,5.8,4.3,0.22,0.346,16.9,-26.37,-6.8,3.5,-1.943
1329948,13.6,0.98,26.2,28.9,23.9,0.806,1.234,30.1,-38.5,13.4,13.0,1.031
908551,0.8,0.354,6.5,6.7,5.1,0.256,0.566,17.6,-19.89,-6.0,9.8,-0.612
1163653,143.6,1.784,165.1,298.3,8.0,0.366,3.346,445.4,-89.5,152.2,222.4,0.684
1162781,-2.2,0.856,8.8,9.1,8.0,0.484,0.702,14.1,-21.29,-3.7,3.3,-1.121
40417,-11.5,1.043,1.4,1.4,-0.3,-0.032,0.056,17.6,-32.31,-11.1,4.2,-2.643
1803054,-17.2,1.977,16.1,17.1,9.9,0.382,0.714,37.0,-31.77,-1.7,11.5,-0.148
1760145,-8.6,1.347,10.1,10.5,7.3,0.331,0.931,24.4,-20.65,-4.3,8.1,-0.531
1608179,33.0,2.585,59.9,74.8,-5.0,0.39,1.369,148.4,-69.75,48.3,72.5,0.666
1432529,1.4,1.395,18.0,19.3,15.4,0.624,0.712,25.7,-39.2,5.5,8.1,0.679
1302739,-0.0,0.856,11.3,11.8,9.9,0.497,1.133,18.7,-13.9,-1.6,5.5,-0.291
1511847,5.1,0.59,13.3,13.9,-12.9,0.147,0.363,76.6,-79.22,0.8,38.2,0.021
943656,-14.9,-0.458,-17.7,-16.5,-18.3,-1.069,-1.055,18.4,-33.95,-30.1,10.4,-2.894
1427202,5.5,0.786,15.8,16.7,14.5,0.672,1.548,20.5,-19.18,3.3,8.6,0.384
883961,-16.0,1.222,-1.2,-1.2,-4.1,-0.135,-0.094,23.6,-40.8,-13.7,7.7,-1.779
1509873,-10.8,0.747,-0.9,-0.9,-4.1,-0.119,-0.073,24.6,-36.33,-13.4,11.2,-1.196
1441646,20.1,1.187,39.0,45.0,9.9,0.345,1.076,107.2,-56.2,22.7,53.0,0.428
1690010,18.4,1.008,31.7,35.7,33.1,1.413,3.537,21.0,-13.54,18.5,5.6,3.304
1732539,117.3,6.508,190.2,373.9,23.5,0.523,3.548,360.1,-90.59,177.3,177.1,1.001
1175399,-38.8,1.51,-20.1,-18.6,-24.4,-0.643,-0.741,34.3,-46.35,-33.2,13.8,-2.406
1481669,1.0,1.023,14.1,14.8,12.2,0.572,0.687,21.1,-35.72,1.2,7.2,0.167
1412575,183.5,-1.66,167.6,305.3,29.5,0.408,6.122,406.2,-47.37,154.8,203.4,0.761
1542383,-6.0,1.313,10.3,10.7,7.8,0.362,0.598,22.8,-31.31,-2.6,6.2,-0.419
1729515,81.5,4.049,126.3,199.8,17.9,0.439,1.99,283.6,-87.36,113.8,139.5,0.816
1766883,3.4,0.902,15.0,15.9,13.3,0.624,0.813,20.9,-24.44,2.4,6.4,0.375
1765054,9.8,0.573,18.9,20.2,18.2,0.874,2.007,19.3,-14.21,4.5,9.3,0.484
1602020,-10.9,1.332,14.3,15.1,6.2,0.296,0.66,41.7,-31.43,-5.1,17.4,-0.293
1419999,-6.7,1.073,6.6,6.8,3.7,0.181,0.462,25.4,-23.72,-5.9,9.9,-0.596
1664656,12.0,9.454,163.9,294.9,21.6,0.522,2.604,310.0,-83.84,146.0,150.8,0.968
1803295,0.5,0.785,15.0,15.8,14.6,0.847,2.184,15.3,-10.89,-2.9,4.8,-0.604
1748728,6.1,0.218,10.3,10.7,9.1,0.479,1.245,17.4,-12.38,-2.0,12.0,-0.167
1569502,-17.8,1.038,-6.6,-6.4,-17.2,-0.199,-0.198,42.9,-55.18,-17.4,21.1,-0.825
1166928,6.4,0.983,33.3,37.7,31.0,0.876,4.147,35.7,-11.93,6.0,11.3,0.531
1625292,21.9,0.909,32.8,37.1,29.9,0.743,2.546,41.5,-20.85,21.0,19.5,1.077
1004244,-8.9,0.78,1.3,1.3,-15.9,-0.015,0.019,45.7,-87.63,-11.2,22.2,-0.505
903949,-8.5,1.063,4.7,4.7,2.9,0.145,0.307,18.3,-25.52,-7.8,4.7,-1.66
1697490,34.8,0.913,46.6,55.4,48.6,1.336,2.81,33.4,-22.09,33.9,14.7,2.306
1453526,-14.5,0.815,-3.9,-3.9,-5.1,-0.389,-0.356,15.3,-24.58,-16.4,5.0,-3.28
1307617,-48.2,2.821,51.3,62.0,23.1,0.428,4.963,115.2,-17.23,14.7,41.3,0.356
811360,-3.8,1.121,10.9,11.4,9.1,0.454,0.528,19.6,-33.27,-2.4,4.1,-0.585
923116,-28.3,1.717,-3.5,-3.5,-14.0,-0.147,-0.105,37.7,-72.48,-18.8,13.6,-1.382
1469219,0.9,1.053,14.0,14.7,12.4,0.57,1.084,21.0,-17.24,1.5,7.0,0.214
1317829,-0.2,0.986,12.1,12.7,10.7,0.524,0.968,19.3,-15.09,-0.4,6.3,-0.063
1030618,-18.9,1.205,-3.4,-3.4,-5.5,-0.266,-0.237,20.4,-26.54,-16.6,5.1,-3.255
1424480,14.7,0.969,26.6,29.4,11.2,0.379,0.797,65.0,-61.67,14.4,31.8,0.453
884589,-14.9,1.267,0.4,0.4,-2.3,-0.07,-0.006,22.9,-33.56,-12.1,6.8,-1.779
1423053,11.6,0.841,22.5,24.4,21.7,0.933,1.719,21.9,-19.56,10.0,9.1,1.099
1773368,3.3,0.985,15.8,16.8,14.5,0.665,1.561,20.8,-14.89,3.2,4.9,0.653
1424878,-6.1,-2.138,-26.4,-23.9,-37.3,-0.522,-0.751,54.3,-66.29,-38.8,28.3,-1.371
1716539,8.4,0.531,16.0,17.0,11.9,0.453,0.88,30.8,-25.16,3.4,15.4,0.221
1356643,-2.3,1.042,9.8,10.1,7.7,0.365,0.661,21.3,-25.04,-1.9,7.1,-0.268
919219,11.0,0.673,20.5,22.2,18.1,0.646,2.184,28.7,-16.21,7.4,13.7,0.54
1321711,-68.6,0.833,-58.9,-47.1,-64.6,-0.821,-1.388,74.2,-76.05,-70.2,37.0,-1.897
1697868,39.6,1.716,61.7,77.5,65.1,1.241,6.018,48.1,-14.93,48.0,19.7,2.437
903783,-4.7,0.788,5.5,5.7,4.1,0.207,0.353,17.1,-24.28,-7.0,6.5,-1.077
1094584,-15.2,0.795,-3.8,-3.8,-5.8,-0.289,-0.314,20.1,-23.26,-17.6,7.2,-2.444
1542324,-0.6,0.698,9.0,9.3,8.1,0.483,0.6,14.5,-27.39,-3.8,5.6,-0.679
1568219,-11.3,0.653,-2.6,-2.6,-4.5,-0.239,-0.259,19.4,-21.05,-14.8,9.3,-1.591
1744348,3.5,0.977,19.0,20.4,10.1,0.363,0.696,47.0,-40.29,3.2,21.7,0.147
713676,-1.7,0.748,8.2,8.5,7.2,0.399,0.651,15.5,-20.53,-4.3,5.8,-0.741
1125816,2.1,1.35,18.2,19.5,16.4,0.7,1.027,23.2,-24.63,5.7,6.3,0.905
1162170,1.5,0.962,13.9,14.7,12.8,0.655,0.968,18.2,-21.18,1.0,5.3,0.189
1518999,118.4,5.799,194.5,387.8,-17.4,0.51,4.103,377.4,-87.37,179.7,185.5,0.969
1008871,5.7,0.187,9.8,10.2,5.0,0.241,0.407,32.3,-30.16,-3.3,16.5,-0.2
1694870,26.9,1.338,43.0,50.5,36.4,0.78,2.135,52.6,-29.21,30.4,23.4,1.299
1561509,-2.4,0.577,3.5,3.5,0.3,0.059,0.193,25.0,-23.67,-5.2,12.4,-0.419
1593410,-11.6,1.535,5.6,5.7,0.1,0.109,0.232,32.5,-33.93,-6.3,12.1,-0.521
927971,6.1,1.121,20.3,21.9,18.1,0.716,1.037,25.5,-34.47,7.4,9.4,0.787
1595521,6.4,1.843,37.6,43.2,15.8,0.463,1.844,76.8,-35.68,19.7,35.8,0.55
1053321,11.2,2.159,35.8,41.0,20.2,0.544,0.915,62.2,-74.24,23.3,28.0,0.832
1472850,27.8,0.417,34.0,38.6,21.1,0.488,1.788,65.6,-38.4,22.0,33.0,0.667
1752212,4.5,1.147,19.0,20.4,12.3,0.433,0.715,39.3,-33.51,6.1,16.7,0.365
1597878,84.9,1.88,105.5,155.0,15.2,0.339,2.038,305.0,-90.14,93.6,152.0,0.616
1483394,8.8,0.46,16.4,17.5,14.8,0.598,1.607,24.1,-16.16,2.2,12.3,0.179
1535249,61.0,0.541,69.6,89.9,63.4,0.963,3.808,70.2,-29.65,55.3,35.1,1.575
937589,92.3,1.654,111.7,167.8,8.5,0.313,2.28,350.5,-91.43,99.2,174.9,0.567
1766671,-7.4,1.188,7.8,8.0,4.8,0.238,0.405,24.2,-24.12,-5.3,3.1,-1.71
1535847,27.4,0.842,37.9,43.6,40.6,1.65,2.361,21.7,-23.82,25.8,9.0,2.867
884314,-14.6,2.132,7.9,8.1,1.5,0.168,0.276,35.0,-41.25,-3.7,10.7,-0.346
1697857,22.4,3.227,58.9,73.2,-11.3,0.382,1.54,149.0,-60.94,46.2,71.6,0.645
1538338,-35.7,4.294,34.5,39.2,-0.4,0.348,0.68,93.4,-72.7,16.6,40.0,0.415
822581,-6.0,1.02,6.7,6.9,5.5,0.288,0.493,16.4,-18.59,-5.8,3.2,-1.812
1547007,12.9,0.927,24.7,27.1,18.7,0.541,1.547,41.9,-25.16,12.2,19.8,0.616
1434641,-25.1,1.638,-9.7,-9.4,-12.5,-0.499,-0.439,23.5,-41.34,-19.9,9.2,-2.163
1694080,23.6,1.495,41.4,48.3,40.5,1.106,2.246,35.6,-22.96,28.8,12.0,2.4
1796651,1.9,0.584,14.3,15.1,11.3,0.446,1.321,27.7,-17.19,-5.5,13.5,-0.407
1775850,-1.4,1.061,17.4,18.6,15.6,0.654,1.47,23.6,-14.78,-0.4,8.0,-0.05
1425165,0.5,1.138,14.5,15.3,11.5,0.478,0.644,26.1,-37.76,2.0,10.0,0.2
1310051,-15.9,1.641,3.3,3.3,-1.3,0.043,0.14,30.2,-39.29,-9.2,10.1,-0.911
1665976,3.3,1.178,18.9,20.2,14.1,0.492,1.142,34.3,-29.29,5.3,14.3,0.371
902464,-14.3,1.915,7.8,8.0,0.3,0.154,0.293,37.5,-48.15,-4.7,13.9,-0.338
701516,10.9,1.076,24.6,27.0,24.5,1.098,2.087,20.6,-14.6,11.7,3.3,3.545
1599576,8.0,0.366,13.6,14.3,7.1,0.334,0.441,34.6,-46.83,1.7,17.8,0.096
1406313,-11.3,1.378,5.7,5.8,1.1,0.122,0.311,29.8,-38.65,-7.2,11.1,-0.649
1324290,32.9,2.184,58.1,72.0,33.4,0.712,1.786,78.8,-42.02,45.5,35.4,1.285
1808275,-14.6,0.895,-2.7,-2.7,-4.9,-0.228,-0.223,20.7,-21.27,-15.7,8.1,-1.938
1544676,184.7,-4.557,138.4,228.3,24.4,0.577,3.768,236.6,-75.55,125.8,121.0,1.04
1499094,-4.1,0.762,5.4,5.5,1.8,0.128,0.312,26.2,-24.89,-6.5,11.9,-0.546
1514334,2.8,1.085,16.2,17.2,-7.3,0.184,0.603,77.4,-43.75,3.7,37.9,0.098
1802119,-9.3,0.616,3.4,3.4,2.5,0.101,0.516,13.7,-11.36,-16.0,5.9,-2.712
1801101,11.1,0.899,27.4,30.3,28.8,1.58,3.729,16.0,-10.7,9.5,3.5,2.714
928566,-26.1,1.146,-8.9,-8.6,-14.4,-0.335,-0.328,32.6,-48.45,-24.2,14.3,-1.692
1571902,-64.8,1.303,-52.7,-43.2,-59.6,-0.872,-1.103,62.7,-68.77,-62.4,30.4,-2.053
1586767,17.6,0.469,25.2,27.7,25.2,1.112,2.059,20.9,-16.46,11.3,10.9,1.037
351051,39.3,11.821,215.8,461.6,57.8,0.562,7.448,380.2,-52.48,199.0,182.5,1.09
1095836,-6.1,0.72,3.8,3.9,3.1,0.145,0.381,12.7,-15.51,-9.2,4.4,-2.091
1009950,15.3,0.521,23.1,25.1,17.2,0.538,0.995,39.1,-34.71,10.0,19.6,0.51
1667074,6.6,0.726,16.9,18.0,15.3,0.671,0.985,22.2,-28.01,3.4,9.8,0.347
1450935,3.4,1.011,16.4,17.4,14.7,0.627,1.106,22.9,-20.53,3.6,8.6,0.419
1009198,-3.7,0.814,6.6,6.8,5.7,0.325,0.566,14.2,-16.89,-5.6,3.2,-1.75
1776074,-0.6,0.815,10.3,10.7,6.0,0.274,0.588,30.2,-30.15,-2.6,13.3,-0.195
1049648,-17.9,1.207,-3.8,-3.8,-6.0,-0.287,-0.237,20.3,-34.24,-15.9,3.7,-4.297
908195,-9.2,1.012,3.4,3.4,1.9,0.081,0.218,17.2,-24.39,-9.1,4.2,-2.167
1767750,53.2,1.495,71.5,93.0,31.6,0.69,1.597,100.6,-72.36,58.6,48.6,1.206
1483969,-21.2,0.488,-14.3,-13.5,-14.2,-1.335,-1.275,12.2,-14.51,-26.4,6.2,-4.258
1463746,-4.7,0.87,6.7,6.8,4.8,0.242,0.409,19.2,-21.76,-6.1,7.3,-0.836
1350585,7.0,0.776,17.7,18.9,16.7,0.776,1.545,20.2,-20.03,4.4,8.3,0.53
1546587,72.3,0.162,76.2,100.8,60.5,0.727,7.918,102.1,-12.91,62.5,51.5,1.214
1621802,84.2,0.472,91.3,127.5,10.9,0.59,1.618,151.4,-86.46,78.6,75.7,1.038
1301743,-4.2,2.211,19.3,20.8,4.3,0.314,0.66,55.2,-51.69,7.6,23.9,0.318
1411530,0.1,0.88,11.3,11.8,6.3,0.332,0.366,28.1,-59.07,-1.2,12.5,-0.096
1538900,-4.0,0.734,5.6,5.7,5.4,0.467,0.923,7.7,-8.19,-6.8,3.1,-2.194
1768375,51.9,0.434,60.8,76.1,53.7,0.922,3.702,63.8,-22.61,42.9,32.1,1.336
1563634,-0.4,5.698,65.9,84.1,-3.3,0.391,1.289,163.5,-79.13,52.6,76.1,0.691
1292975,-33.9,1.365,-17.9,-16.7,-30.2,-0.339,-0.604,58.7,-51.38,-30.1,27.8,-1.083
1363561,2.4,0.994,18.1,19.3,17.4,0.836,1.387,19.2,-21.34,2.3,6.7,0.343
1544224,5.0,1.129,18.2,19.5,14.7,0.515,0.903,31.6,-28.49,6.3,13.2,0.477
59558,10.9,1.068,23.4,25.5,22.4,0.916,1.41,23.4,-26.12,11.5,8.5,1.353
1263048,-10.6,0.844,6.7,6.9,-9.2,0.085,0.192,55.1,-57.19,-13.5,27.2,-0.496
1642305,4.5,0.72,13.8,14.5,13.5,0.858,1.255,13.7,-16.31,1.6,4.5,0.356
1086619,133.0,-5.063,81.8,110.5,5.2,0.327,1.905,244.4,-90.79,69.3,124.7,0.556
1698220,116.5,1.449,142.3,237.9,20.9,0.499,2.313,281.2,-84.19,123.9,140.1,0.884
1731127,-4.5,1.097,9.1,9.4,4.3,0.232,0.379,30.6,-33.65,-3.5,10.7,-0.327
1687832,3.9,0.305,9.1,9.4,7.1,0.36,0.417,19.8,-29.57,-3.5,11.7,-0.299
22657,-3.3,1.094,10.2,10.6,8.9,0.466,0.666,17.5,-24.71,-2.3,3.4,-0.676
1633366,4.5,0.868,15.4,16.3,14.9,0.833,1.289,16.1,-17.03,3.2,4.2,0.762
1798736,-30.6,1.365,1.0,1.0,-5.1,-0.027,0.024,36.7,-31.3,-22.7,10.7,-2.121
60086,-13.4,0.754,-3.5,-3.5,-5.5,-0.271,-0.288,20.3,-32.62,-16.0,8.7,-1.839
1259313,108.5,4.299,157.1,276.2,14.4,0.368,4.408,421.1,-83.25,144.3,209.5,0.689
1423065,-18.3,1.309,-2.2,-2.1,-8.5,-0.128,-0.087,32.4,-57.11,-15.0,13.0,-1.154
1557406,-9.8,1.289,4.6,4.7,1.2,0.096,0.225,26.9,-31.69,-7.0,9.2,-0.761
1577001,4.5,1.045,17.9,19.1,17.1,0.83,1.494,19.1,-19.26,5.0,5.1,0.98
1596957,13.5,0.658,22.0,23.8,21.5,0.951,2.246,21.0,-14.3,10.1,9.7,1.041
1010873,-2.2,1.031,10.6,11.1,9.7,0.545,0.793,15.9,-18.78,-1.9,2.2,-0.864
1323414,-26.3,1.125,-10.7,-10.2,-13.3,-0.505,-0.599,25.1,-28.24,-24.8,9.6,-2.583
1619899,25.8,0.328,31.2,35.1,17.1,0.478,1.581,61.1,-37.06,18.7,31.1,0.601
1503174,7.0,1.136,21.0,22.7,15.4,0.549,0.801,34.6,-43.62,8.5,15.1,0.563
1316397,-13.5,1.051,7.3,7.5,1.5,0.181,0.203,29.1,-55.98,-12.6,9.3,-1.355
1080380,-18.9,0.868,-7.8,-7.5,-10.3,-0.426,-0.402,22.9,-36.37,-20.3,9.5,-2.137
1698218,30.7,0.58,38.9,45.0,43.0,2.048,5.372,18.0,-8.98,26.2,8.5,3.082
911270,-5.0,1.078,8.3,8.6,4.3,0.215,0.488,29.4,-35.32,-4.2,12.3,-0.341
1763138,-9.4,1.071,4.3,4.3,1.9,0.105,0.209,21.4,-29.15,-8.6,4.5,-1.911
1123320,-3.8,0.777,6.7,6.9,5.8,0.328,0.588,14.3,-18.06,-6.3,5.0,-1.26
1616026,-0.8,1.431,15.3,16.2,9.6,0.414,0.502,32.1,-56.6,3.4,12.3,0.276
1121477,-10.3,1.054,2.8,2.8,0.8,0.04,0.184,19.7,-21.68,-9.7,6.0,-1.617
1801792,-2.5,1.044,16.1,17.1,15.3,0.801,1.484,17.6,-15.14,-1.8,2.0,-0.9
1568680,-14.1,1.411,2.3,2.3,-5.9,0.007,0.069,39.5,-47.61,-9.9,18.6,-0.532
1135077,-0.5,1.061,12.7,13.3,11.8,0.64,0.897,16.7,-21.94,0.2,2.8,0.071
1631052,7.1,1.144,20.4,22.0,13.5,0.465,0.893,39.5,-36.86,8.5,17.6,0.483
1714267,-16.9,3.027,17.1,18.2,-5.4,0.223,0.433,67.7,-57.74,4.5,26.4,0.17
1793923,-10.6,1.708,18.5,19.8,14.8,0.523,1.094,31.5,-23.93,0.6,8.8,0.068
1799425,-2.7,1.718,26.5,29.3,21.0,0.574,1.988,42.8,-19.98,8.7,16.9,0.515
1026720,-4.5,1.331,12.8,13.4,10.3,0.45,0.841,24.0,-25.12,-0.7,6.9,-0.101
1595725,12.7,1.34,28.0,31.0,25.4,0.822,2.08,31.6,-23.59,16.1,12.4,1.298
1386929,-6.9,1.393,10.1,10.5,2.8,0.235,0.347,34.6,-64.17,-2.7,14.0,-0.193
1798485,-4.8,0.965,12.5,13.1,7.9,0.329,0.829,31.9,-22.96,-5.4,13.9,-0.388
1017115,-2.1,0.987,10.3,10.7,8.4,0.362,0.882,22.9,-18.82,-2.2,8.8,-0.25
