Date,Ticker,Open,High,Low,Close,Volume,OpenAdjusted,HighAdjusted,LowAdjusted,CloseAdjusted,VolumeAdjusted
2022-03-28,TRIS,9.83,9.83,9.8019,9.83,23.0,9.83,9.83,9.8019,9.83,23.0
2022-03-29,TRIS,9.83,9.85,9.83,9.85,3927.0,9.83,9.85,9.83,9.85,3927.0
2022-03-30,TRIS,9.83,9.85,9.83,9.85,23.0,9.83,9.85,9.83,9.85,23.0
2022-03-31,TRIS,9.85,9.88,9.845,9.86,27817.0,9.85,9.88,9.845,9.86,27817.0
2022-04-01,TRIS,9.85,9.87,9.8456,9.8456,1413.0,9.85,9.87,9.8456,9.8456,1413.0
2022-04-04,TRIS,9.855,9.86,9.84,9.86,10709.0,9.855,9.86,9.84,9.86,10709.0
2022-04-05,TRIS,9.85,9.8509,9.84,9.85,3912.0,9.85,9.8509,9.84,9.85,3912.0
2022-04-06,TRIS,9.85,9.8509,9.84,9.85,3912.0,9.85,9.8509,9.84,9.85,3912.0
2022-04-07,TRIS,9.855,9.87,9.855,9.87,11710.0,9.855,9.87,9.855,9.87,11710.0
2022-04-08,TRIS,9.86,9.87,9.84,9.86,999855.0,9.86,9.87,9.84,9.86,999855.0
2022-04-11,TRIS,9.8501,9.87,9.8467,9.85,398471.0,9.8501,9.87,9.8467,9.85,398471.0
2022-04-12,TRIS,9.84,9.8599,9.84,9.8599,1070.0,9.84,9.8599,9.84,9.8599,1070.0
2022-04-13,TRIS,9.85,9.85,9.85,9.85,40.0,9.85,9.85,9.85,9.85,40.0
2022-04-14,TRIS,9.85,9.85,9.85,9.85,40.0,9.85,9.85,9.85,9.85,40.0
2022-04-15,TRIS,9.85,9.85,9.85,9.85,40.0,9.85,9.85,9.85,9.85,40.0
2022-04-18,TRIS,9.85,9.86,9.85,9.86,3580.0,9.85,9.86,9.85,9.86,3580.0
2022-04-19,TRIS,9.85,9.86,9.85,9.86,3580.0,9.85,9.86,9.85,9.86,3580.0
2022-04-20,TRIS,9.86,9.86,9.86,9.86,5.0,9.86,9.86,9.86,9.86,5.0
2022-04-21,TRIS,9.86,9.86,9.86,9.86,5.0,9.86,9.86,9.86,9.86,5.0
2022-04-22,TRIS,9.85,9.87,9.85,9.8592,107.0,9.85,9.87,9.85,9.8592,107.0
2022-04-25,TRIS,9.86,9.86,9.85,9.85,100847.0,9.86,9.86,9.85,9.85,100847.0
2022-04-26,TRIS,9.88,9.88,9.85,9.855,20300.0,9.88,9.88,9.85,9.855,20300.0
2022-04-27,TRIS,9.86,9.86,9.85,9.86,208676.0,9.86,9.86,9.85,9.86,208676.0
2022-04-28,TRIS,9.86,9.86,9.86,9.86,200.0,9.86,9.86,9.86,9.86,200.0
2022-04-29,TRIS,9.86,9.86,9.86,9.86,200.0,9.86,9.86,9.86,9.86,200.0
2022-05-02,TRIS,9.8683,9.87,9.8683,9.87,3536.0,9.8683,9.87,9.8683,9.87,3536.0
2022-05-03,TRIS,9.8683,9.87,9.8683,9.87,3536.0,9.8683,9.87,9.8683,9.87,3536.0
2022-05-04,TRIS,9.85,9.86,9.85,9.85,3270.0,9.85,9.86,9.85,9.85,3270.0
2022-05-05,TRIS,9.86,9.86,9.86,9.86,100.0,9.86,9.86,9.86,9.86,100.0
2022-05-06,TRIS,9.86,9.86,9.86,9.86,1.0,9.86,9.86,9.86,9.86,1.0
2022-05-09,TRIS,9.85,9.85,9.85,9.85,5750.0,9.85,9.85,9.85,9.85,5750.0
2022-05-10,TRIS,9.85,9.85,9.85,9.85,36000.0,9.85,9.85,9.85,9.85,36000.0
2022-05-11,TRIS,9.85,9.85,9.85,9.85,9.0,9.85,9.85,9.85,9.85,9.0
2022-05-12,TRIS,9.85,9.85,9.85,9.85,114732.0,9.85,9.85,9.85,9.85,114732.0
2022-05-13,TRIS,9.85,9.85,9.85,9.85,114732.0,9.85,9.85,9.85,9.85,114732.0
2022-05-16,TRIS,9.85,9.85,9.85,9.85,114732.0,9.85,9.85,9.85,9.85,114732.0
2022-05-17,TRIS,9.85,9.85,9.85,9.85,114732.0,9.85,9.85,9.85,9.85,114732.0
2022-05-18,TRIS,9.825,9.825,9.825,9.825,1.0,9.825,9.825,9.825,9.825,1.0
2022-05-19,TRIS,9.85,9.85,9.83,9.83,3801.0,9.85,9.85,9.83,9.83,3801.0
2022-05-20,TRIS,9.83,9.8301,9.81,9.83,82086.0,9.83,9.8301,9.81,9.83,82086.0
2022-05-23,TRIS,9.835,9.84,9.82,9.83,16201.0,9.835,9.84,9.82,9.83,16201.0
2022-05-24,TRIS,9.83,9.84,9.83,9.83,19001.0,9.83,9.84,9.83,9.83,19001.0
2022-05-25,TRIS,9.84,9.84,9.84,9.84,28700.0,9.84,9.84,9.84,9.84,28700.0
2022-05-26,TRIS,9.84,9.85,9.8,9.8,2803.0,9.84,9.85,9.8,9.8,2803.0
2022-05-27,TRIS,9.84,9.85,9.8,9.8,2803.0,9.84,9.85,9.8,9.8,2803.0
2022-05-30,TRIS,9.84,9.85,9.8,9.8,2803.0,9.84,9.85,9.8,9.8,2803.0
2022-05-31,TRIS,9.82,9.84,9.78,9.84,183396.0,9.82,9.84,9.78,9.84,183396.0
2022-06-01,TRIS,9.85,9.85,9.84,9.85,2421.0,9.85,9.85,9.84,9.85,2421.0
2022-06-02,TRIS,9.87,9.87,9.84,9.84,259.0,9.87,9.87,9.84,9.84,259.0
2022-06-03,TRIS,9.83,9.83,9.81,9.81,37124.0,9.83,9.83,9.81,9.81,37124.0
2022-06-06,TRIS,9.83,9.83,9.81,9.81,37124.0,9.83,9.83,9.81,9.81,37124.0
2022-06-07,TRIS,9.83,9.83,9.81,9.81,37124.0,9.83,9.83,9.81,9.81,37124.0
2022-06-08,TRIS,10.28,10.28,9.84,9.85,5819.0,10.28,10.28,9.84,9.85,5819.0
2022-06-09,TRIS,9.82,9.82,9.82,9.82,2395.0,9.82,9.82,9.82,9.82,2395.0
2022-06-10,TRIS,9.82,9.82,9.82,9.82,2395.0,9.82,9.82,9.82,9.82,2395.0
2022-06-13,TRIS,9.82,9.82,9.82,9.82,2395.0,9.82,9.82,9.82,9.82,2395.0
2022-06-14,TRIS,9.81,9.82,9.81,9.81,706.0,9.81,9.82,9.81,9.81,706.0
2022-06-15,TRIS,9.77,9.77,9.77,9.77,8.0,9.77,9.77,9.77,9.77,8.0
2022-06-16,TRIS,9.83,9.85,9.83,9.84,20033.0,9.83,9.85,9.83,9.84,20033.0
2022-06-17,TRIS,9.84,9.84,9.81,9.82,2967.0,9.84,9.84,9.81,9.82,2967.0
2022-06-20,TRIS,9.84,9.84,9.81,9.82,2967.0,9.84,9.84,9.81,9.82,2967.0
2022-06-21,TRIS,9.82,9.82,9.81,9.81,28861.0,9.82,9.82,9.81,9.81,28861.0
2022-06-22,TRIS,9.81,9.82,9.78,9.81,127674.0,9.81,9.82,9.78,9.81,127674.0
2022-06-23,TRIS,9.81,9.81,9.81,9.81,5.0,9.81,9.81,9.81,9.81,5.0
2022-06-24,TRIS,9.81,9.81,9.81,9.81,5.0,9.81,9.81,9.81,9.81,5.0
2022-06-27,TRIS,9.81,9.81,9.81,9.81,5.0,9.81,9.81,9.81,9.81,5.0
2022-06-28,TRIS,9.8,9.86,9.8,9.86,1925.0,9.8,9.86,9.8,9.86,1925.0
2022-06-29,TRIS,9.8,9.86,9.8,9.86,1925.0,9.8,9.86,9.8,9.86,1925.0
2022-06-30,TRIS,9.86,9.86,9.81,9.85,191.0,9.86,9.86,9.81,9.85,191.0
2022-07-01,TRIS,9.85,9.85,9.83,9.83,135.0,9.85,9.85,9.83,9.83,135.0
2022-07-04,TRIS,9.85,9.85,9.83,9.83,135.0,9.85,9.85,9.83,9.83,135.0
2022-07-05,TRIS,9.85,9.85,9.83,9.83,135.0,9.85,9.85,9.83,9.83,135.0
2022-07-06,TRIS,9.82,9.85,9.82,9.84,101232.0,9.82,9.85,9.82,9.84,101232.0
2022-07-07,TRIS,9.82,9.85,9.82,9.84,101232.0,9.82,9.85,9.82,9.84,101232.0
2022-07-08,TRIS,9.83,9.83,9.83,9.83,4570.0,9.83,9.83,9.83,9.83,4570.0
2022-07-11,TRIS,9.85,9.87,9.84,9.85,22975.0,9.85,9.87,9.84,9.85,22975.0
2022-07-12,TRIS,9.85,9.87,9.84,9.85,22975.0,9.85,9.87,9.84,9.85,22975.0
2022-07-13,TRIS,9.85,9.87,9.84,9.85,22975.0,9.85,9.87,9.84,9.85,22975.0
2022-07-14,TRIS,9.85,9.85,9.82,9.85,7356.0,9.85,9.85,9.82,9.85,7356.0
2022-07-15,TRIS,9.85,9.85,9.8499,9.8499,7.0,9.85,9.85,9.8499,9.8499,7.0
2022-07-18,TRIS,9.85,9.88,9.85,9.88,824833.0,9.85,9.88,9.85,9.88,824833.0
2022-07-19,TRIS,9.85,9.88,9.85,9.88,824833.0,9.85,9.88,9.85,9.88,824833.0
2022-07-20,TRIS,9.85,9.88,9.85,9.88,824833.0,9.85,9.88,9.85,9.88,824833.0
2022-07-21,TRIS,9.8,9.87,9.8,9.87,149320.0,9.8,9.87,9.8,9.87,149320.0
2022-07-22,TRIS,9.87,9.87,9.87,9.87,200.0,9.87,9.87,9.87,9.87,200.0
2022-07-25,TRIS,9.84,9.84,9.84,9.84,3500.0,9.84,9.84,9.84,9.84,3500.0
2022-07-26,TRIS,9.87,9.91,9.87,9.91,94785.0,9.87,9.91,9.87,9.91,94785.0
2022-07-27,TRIS,9.925,10.03,9.92,9.93,34378.0,9.925,10.03,9.92,9.93,34378.0
2022-07-28,TRIS,9.91,9.94,9.9,9.91,76442.0,9.91,9.94,9.9,9.91,76442.0
2022-07-29,TRIS,9.88,9.91,9.88,9.91,5146.0,9.88,9.91,9.88,9.91,5146.0
2022-08-01,TRIS,9.92,9.93,9.88,9.9,5940.0,9.92,9.93,9.88,9.9,5940.0
2022-08-02,TRIS,10.01,10.03,9.88,9.92,15728.0,10.01,10.03,9.88,9.92,15728.0
2022-08-03,TRIS,9.92,9.96,9.88,9.88,565.0,9.92,9.96,9.88,9.88,565.0
2022-08-04,TRIS,9.965,9.965,9.885,9.885,203.0,9.965,9.965,9.885,9.885,203.0
2022-08-05,TRIS,9.97,9.97,9.88,9.88,1470.0,9.97,9.97,9.88,9.88,1470.0
2022-08-08,TRIS,9.97,9.97,9.88,9.88,1470.0,9.97,9.97,9.88,9.88,1470.0
2022-08-09,TRIS,9.96,9.96,9.885,9.89,600.0,9.96,9.96,9.885,9.89,600.0
2022-08-10,TRIS,9.88,9.95,9.88,9.88,12621.0,9.88,9.95,9.88,9.88,12621.0
2022-08-11,TRIS,9.8201,9.94,9.8201,9.94,41.0,9.8201,9.94,9.8201,9.94,41.0
2022-08-12,TRIS,9.94,9.94,9.88,9.88,889.0,9.94,9.94,9.88,9.88,889.0
2022-08-15,TRIS,9.94,9.94,9.88,9.88,889.0,9.94,9.94,9.88,9.88,889.0
2022-08-16,TRIS,9.89,9.945,9.86,9.86,4792.0,9.89,9.945,9.86,9.86,4792.0
2022-08-17,TRIS,9.95,9.95,9.895,9.895,201.0,9.95,9.95,9.895,9.895,201.0
2022-08-18,TRIS,9.95,9.95,9.895,9.895,201.0,9.95,9.95,9.895,9.895,201.0
2022-08-19,TRIS,9.95,9.95,9.86,9.86,449.0,9.95,9.95,9.86,9.86,449.0
2022-08-22,TRIS,9.82,10.02,9.82,9.9,3228.0,9.82,10.02,9.82,9.9,3228.0
2022-08-23,TRIS,9.86,9.88,9.86,9.88,647.0,9.86,9.88,9.86,9.88,647.0
2022-08-24,TRIS,9.94,9.94,9.94,9.94,140.0,9.94,9.94,9.94,9.94,140.0
2022-08-25,TRIS,9.94,9.94,9.92,9.935,404.0,9.94,9.94,9.92,9.935,404.0
2022-08-26,TRIS,9.94,9.94,9.92,9.935,404.0,9.94,9.94,9.92,9.935,404.0
2022-08-29,TRIS,9.95,9.95,9.95,9.95,25.0,9.95,9.95,9.95,9.95,25.0
2022-08-30,TRIS,9.9,9.9,9.88,9.9,320.0,9.9,9.9,9.88,9.9,320.0
2022-08-31,TRIS,9.9,9.9,9.88,9.9,320.0,9.9,9.9,9.88,9.9,320.0
2022-09-01,TRIS,9.955,10.02,9.86,9.885,633976.0,9.955,10.02,9.86,9.885,633976.0
2022-09-02,TRIS,9.76,9.9,9.76,9.9,5857.0,9.76,9.9,9.76,9.9,5857.0
2022-09-05,TRIS,9.76,9.9,9.76,9.9,5857.0,9.76,9.9,9.76,9.9,5857.0
2022-09-06,TRIS,9.91,9.91,9.91,9.91,17.0,9.91,9.91,9.91,9.91,17.0
2022-09-07,TRIS,9.9,9.9,9.9,9.9,200.0,9.9,9.9,9.9,9.9,200.0
2022-09-08,TRIS,9.9,9.9,9.9,9.9,200.0,9.9,9.9,9.9,9.9,200.0
2022-09-09,TRIS,9.912,10.01,9.912,9.912,3075.0,9.912,10.01,9.912,9.912,3075.0
2022-09-12,TRIS,9.93,10.06,9.88,9.9,15549.0,9.93,10.06,9.88,9.9,15549.0
2022-09-13,TRIS,9.93,9.93,9.92,9.93,134380.0,9.93,9.93,9.92,9.93,134380.0
2022-09-14,TRIS,9.93,9.93,9.92,9.93,134380.0,9.93,9.93,9.92,9.93,134380.0
2022-09-15,TRIS,9.92,9.92,9.9,9.9,416.0,9.92,9.92,9.9,9.9,416.0
2022-09-16,TRIS,9.905,9.905,9.905,9.905,1.0,9.905,9.905,9.905,9.905,1.0
2022-09-19,TRIS,9.92,9.92,9.92,9.92,5.0,9.92,9.92,9.92,9.92,5.0
2022-09-20,TRIS,9.88,9.8835,9.83,9.8835,6101.0,9.88,9.8835,9.83,9.8835,6101.0
2022-09-21,TRIS,9.88,9.88,9.88,9.88,2691.0,9.88,9.88,9.88,9.88,2691.0
2022-09-22,TRIS,9.89,9.89,9.88,9.88,2500.0,9.89,9.89,9.88,9.88,2500.0
2022-09-23,TRIS,9.8801,9.8801,9.8801,9.8801,3000.0,9.8801,9.8801,9.8801,9.8801,3000.0
2022-09-26,TRIS,9.88,9.97,9.88,9.94,1234.0,9.88,9.97,9.88,9.94,1234.0
2022-09-27,TRIS,9.92,9.93,9.88,9.885,19833.0,9.92,9.93,9.88,9.885,19833.0
2022-09-28,TRIS,9.8954,9.8954,9.8954,9.8954,1.0,9.8954,9.8954,9.8954,9.8954,1.0
2022-09-29,TRIS,9.9,9.9,9.9,9.9,6390.0,9.9,9.9,9.9,9.9,6390.0
2022-09-30,TRIS,9.9,9.9,9.9,9.9,6390.0,9.9,9.9,9.9,9.9,6390.0
2022-10-03,TRIS,9.9,9.9,9.9,9.9,6390.0,9.9,9.9,9.9,9.9,6390.0
2022-10-04,TRIS,9.89,9.89,9.89,9.89,1.0,9.89,9.89,9.89,9.89,1.0
2022-10-05,TRIS,9.95,9.95,9.93,9.93,26.0,9.95,9.95,9.93,9.93,26.0
2022-10-06,TRIS,9.9,9.9,9.9,9.9,25.0,9.9,9.9,9.9,9.9,25.0
2022-10-07,TRIS,9.9,9.9,9.9,9.9,100.0,9.9,9.9,9.9,9.9,100.0
2022-10-10,TRIS,9.89,9.89,9.89,9.89,100.0,9.89,9.89,9.89,9.89,100.0
2022-10-11,TRIS,9.89,9.89,9.89,9.89,100.0,9.89,9.89,9.89,9.89,100.0
2022-10-12,TRIS,9.89,9.89,9.89,9.89,100.0,9.89,9.89,9.89,9.89,100.0
2022-10-13,TRIS,9.89,9.89,9.89,9.89,100.0,9.89,9.89,9.89,9.89,100.0
2022-10-14,TRIS,9.89,9.89,9.89,9.89,100.0,9.89,9.89,9.89,9.89,100.0
2022-10-17,TRIS,9.89,9.93,9.89,9.91,1269.0,9.89,9.93,9.89,9.91,1269.0
2022-10-18,TRIS,9.89,9.93,9.89,9.91,1269.0,9.89,9.93,9.89,9.91,1269.0
2022-10-19,TRIS,9.91,9.94,9.91,9.92,24775.0,9.91,9.94,9.91,9.92,24775.0
2022-10-20,TRIS,9.91,9.94,9.91,9.92,24775.0,9.91,9.94,9.91,9.92,24775.0
2022-10-21,TRIS,9.94,9.945,9.94,9.945,1568.0,9.94,9.945,9.94,9.945,1568.0
2022-10-24,TRIS,9.94,9.9405,9.94,9.94,9861.0,9.94,9.9405,9.94,9.94,9861.0
2022-10-25,TRIS,9.94,9.95,9.94,9.95,102705.0,9.94,9.95,9.94,9.95,102705.0
2022-10-26,TRIS,9.96,9.98,9.94,9.98,77708.0,9.96,9.98,9.94,9.98,77708.0
2022-10-27,TRIS,9.96,9.98,9.94,9.98,77708.0,9.96,9.98,9.94,9.98,77708.0
2022-10-28,TRIS,9.96,9.98,9.94,9.98,77708.0,9.96,9.98,9.94,9.98,77708.0
2022-10-31,TRIS,9.96,9.98,9.94,9.98,77708.0,9.96,9.98,9.94,9.98,77708.0
2022-11-01,TRIS,9.96,9.98,9.94,9.98,77708.0,9.96,9.98,9.94,9.98,77708.0
2022-11-02,TRIS,9.96,9.98,9.94,9.98,77708.0,9.96,9.98,9.94,9.98,77708.0
2022-11-03,TRIS,9.99,10.02,9.98,10.0,51487.0,9.99,10.02,9.98,10.0,51487.0
2022-11-04,TRIS,9.99,10.02,9.98,10.0,51487.0,9.99,10.02,9.98,10.0,51487.0
2022-11-07,TRIS,10.0,10.0,9.99,10.0,432.0,10.0,10.0,9.99,10.0,432.0
2022-11-08,TRIS,10.0,10.02,10.0,10.005,501.0,10.0,10.02,10.0,10.005,501.0
2022-11-09,TRIS,10.01,10.03,10.01,10.03,1462.0,10.01,10.03,10.01,10.03,1462.0
2022-11-10,TRIS,9.99,10.02,9.99,10.02,12519.0,9.99,10.02,9.99,10.02,12519.0
2022-11-11,TRIS,9.99,10.02,9.99,10.02,12519.0,9.99,10.02,9.99,10.02,12519.0
2022-11-14,TRIS,10.02,10.03,10.02,10.02,40691.0,10.02,10.03,10.02,10.02,40691.0
2022-11-15,TRIS,10.03,10.04,10.025,10.04,103615.0,10.03,10.04,10.025,10.04,103615.0
2022-11-16,TRIS,10.03,10.04,10.03,10.04,25680.0,10.03,10.04,10.03,10.04,25680.0
2022-11-17,TRIS,10.03,10.04,10.03,10.03,247.0,10.03,10.04,10.03,10.03,247.0
2022-11-18,TRIS,10.03,10.04,10.03,10.03,247.0,10.03,10.04,10.03,10.03,247.0
2022-11-21,TRIS,10.035,10.035,10.03,10.03,16.0,10.035,10.035,10.03,10.03,16.0
2022-11-22,TRIS,10.03,10.04,10.03,10.0399,105605.0,10.03,10.04,10.03,10.0399,105605.0
2022-11-23,TRIS,10.045,10.045,10.04,10.04,271.0,10.045,10.045,10.04,10.04,271.0
2022-11-24,TRIS,10.045,10.045,10.04,10.04,271.0,10.045,10.045,10.04,10.04,271.0
2022-11-25,TRIS,10.04,10.05,10.04,10.05,4107.0,10.04,10.05,10.04,10.05,4107.0
2022-11-28,TRIS,10.04,10.05,10.04,10.05,4107.0,10.04,10.05,10.04,10.05,4107.0
2022-11-29,TRIS,10.05,10.06,10.05,10.06,4910.0,10.05,10.06,10.05,10.06,4910.0
2022-11-30,TRIS,10.07,10.07,10.05,10.05,7628.0,10.07,10.07,10.05,10.05,7628.0
2022-12-01,TRIS,10.07,10.07,10.05,10.05,7628.0,10.07,10.07,10.05,10.05,7628.0
2022-12-02,TRIS,10.07,10.1,10.07,10.08,301804.0,10.07,10.1,10.07,10.08,301804.0
2022-12-05,TRIS,10.09,10.09,10.08,10.08,45304.0,10.09,10.09,10.08,10.08,45304.0
2022-12-06,TRIS,10.09,10.09,10.08,10.08,45304.0,10.09,10.09,10.08,10.08,45304.0
2022-12-07,TRIS,10.08,10.09,10.08,10.08,40100.0,10.08,10.09,10.08,10.08,40100.0
2022-12-08,TRIS,10.08,10.09,10.08,10.08,40100.0,10.08,10.09,10.08,10.08,40100.0
2022-12-09,TRIS,10.09,10.09,10.09,10.09,20.0,10.09,10.09,10.09,10.09,20.0
2022-12-12,TRIS,10.09,10.1,10.09,10.1,1786.0,10.09,10.1,10.09,10.1,1786.0
2022-12-13,TRIS,10.11,10.11,10.11,10.11,111.0,10.11,10.11,10.11,10.11,111.0
2022-12-14,TRIS,10.11,10.11,10.11,10.11,111.0,10.11,10.11,10.11,10.11,111.0
2022-12-15,TRIS,10.11,10.11,10.11,10.11,111.0,10.11,10.11,10.11,10.11,111.0
2022-12-16,TRIS,10.12,10.13,10.11,10.13,3010.0,10.12,10.13,10.11,10.13,3010.0
2022-12-19,TRIS,10.13,10.13,10.13,10.13,5.0,10.13,10.13,10.13,10.13,5.0
2022-12-20,TRIS,10.13,10.14,10.11,10.13,9113.0,10.13,10.14,10.11,10.13,9113.0
2022-12-21,TRIS,10.14,10.14,10.14,10.14,5.0,10.14,10.14,10.14,10.14,5.0
2022-12-22,TRIS,10.14,10.14,10.11,10.11,488.0,10.14,10.14,10.11,10.11,488.0
2022-12-23,TRIS,10.14,10.15,10.13,10.14,7556.0,10.14,10.15,10.13,10.14,7556.0
2022-12-26,TRIS,10.14,10.15,10.13,10.14,7556.0,10.14,10.15,10.13,10.14,7556.0
2022-12-27,TRIS,10.13,10.15,10.13,10.15,72.0,10.13,10.15,10.13,10.15,72.0
2022-12-28,TRIS,10.11,10.12,10.11,10.12,6101.0,10.11,10.12,10.11,10.12,6101.0
2022-12-29,TRIS,10.11,10.11,10.11,10.11,8500.0,10.11,10.11,10.11,10.11,8500.0
2022-12-30,TRIS,10.11,10.11,10.11,10.11,8500.0,10.11,10.11,10.11,10.11,8500.0
2022-01-28,APXI,10.0,10.0,9.8,9.83,74806.0,10.0,10.0,9.8,9.83,74806.0
2022-01-31,APXI,9.895,9.895,9.895,9.895,1.0,9.895,9.895,9.895,9.895,1.0
2022-02-01,APXI,10.06,10.06,9.85,9.85,15.0,10.06,10.06,9.85,9.85,15.0
2022-02-02,APXI,9.99,9.99,9.99,9.99,20.0,9.99,9.99,9.99,9.99,20.0
2022-02-03,APXI,9.87,9.87,9.87,9.87,25.0,9.87,9.87,9.87,9.87,25.0
2022-02-04,APXI,9.99,9.99,9.99,9.99,1.0,9.99,9.99,9.99,9.99,1.0
2022-02-07,APXI,9.99,9.99,9.99,9.99,1.0,9.99,9.99,9.99,9.99,1.0
2022-02-08,APXI,9.99,9.99,9.99,9.99,1.0,9.99,9.99,9.99,9.99,1.0
2022-02-09,APXI,9.99,9.99,9.99,9.99,1.0,9.99,9.99,9.99,9.99,1.0
2022-02-10,APXI,9.97,9.97,9.88,9.88,4.0,9.97,9.97,9.88,9.88,4.0
2022-02-11,APXI,9.95,9.97,9.88,9.88,50201.0,9.95,9.97,9.88,9.88,50201.0
2022-02-14,APXI,9.95,9.97,9.88,9.88,50201.0,9.95,9.97,9.88,9.88,50201.0
2022-02-15,APXI,9.89,9.89,9.89,9.89,300000.0,9.89,9.89,9.89,9.89,300000.0
2022-02-16,APXI,9.89,9.89,9.89,9.89,300000.0,9.89,9.89,9.89,9.89,300000.0
2022-02-17,APXI,9.89,9.89,9.89,9.89,300000.0,9.89,9.89,9.89,9.89,300000.0
2022-02-18,APXI,9.9,9.9,9.9,9.9,1.0,9.9,9.9,9.9,9.9,1.0
2022-02-21,APXI,9.9,9.9,9.9,9.9,1.0,9.9,9.9,9.9,9.9,1.0
2022-02-22,APXI,9.895,9.91,9.89,9.89,100001.0,9.895,9.91,9.89,9.89,100001.0
2022-02-23,APXI,9.895,9.91,9.89,9.89,100001.0,9.895,9.91,9.89,9.89,100001.0
2022-02-24,APXI,9.9,9.9,9.88,9.88,31.0,9.9,9.9,9.88,9.88,31.0
2022-02-25,APXI,9.9,9.9,9.88,9.88,31.0,9.9,9.9,9.88,9.88,31.0
2022-02-28,APXI,9.9,9.93,9.9,9.93,3101.0,9.9,9.93,9.9,9.93,3101.0
2022-03-01,APXI,9.92,9.92,9.92,9.92,1000.0,9.92,9.92,9.92,9.92,1000.0
2022-03-02,APXI,9.92,9.92,9.92,9.92,1000.0,9.92,9.92,9.92,9.92,1000.0
2022-03-03,APXI,9.92,9.92,9.92,9.92,1000.0,9.92,9.92,9.92,9.92,1000.0
2022-03-04,APXI,9.94,9.94,9.92,9.94,706.0,9.94,9.94,9.92,9.94,706.0
2022-03-07,APXI,9.94,9.94,9.94,9.94,1899.0,9.94,9.94,9.94,9.94,1899.0
2022-03-08,APXI,9.94,9.94,9.94,9.94,1899.0,9.94,9.94,9.94,9.94,1899.0
2022-03-09,APXI,9.94,9.94,9.94,9.94,1899.0,9.94,9.94,9.94,9.94,1899.0
2022-03-10,APXI,9.94,9.9499,9.92,9.9499,202.0,9.94,9.9499,9.92,9.9499,202.0
2022-03-11,APXI,9.95,9.95,9.92,9.92,7101.0,9.95,9.95,9.92,9.92,7101.0
2022-03-14,APXI,9.95,9.95,9.92,9.92,7101.0,9.95,9.95,9.92,9.92,7101.0
2022-03-15,APXI,9.95,9.95,9.92,9.92,7101.0,9.95,9.95,9.92,9.92,7101.0
2022-03-16,APXI,9.95,9.95,9.92,9.92,7101.0,9.95,9.95,9.92,9.92,7101.0
2022-03-17,APXI,9.95,9.95,9.92,9.92,7101.0,9.95,9.95,9.92,9.92,7101.0
2022-03-18,APXI,9.95,9.95,9.92,9.92,7101.0,9.95,9.95,9.92,9.92,7101.0
2022-03-21,APXI,9.95,9.95,9.95,9.95,2.0,9.95,9.95,9.95,9.95,2.0
2022-03-22,APXI,9.95,9.95,9.95,9.95,2.0,9.95,9.95,9.95,9.95,2.0
2022-03-23,APXI,9.95,9.95,9.95,9.95,2.0,9.95,9.95,9.95,9.95,2.0
2022-03-24,APXI,9.95,9.95,9.95,9.95,2.0,9.95,9.95,9.95,9.95,2.0
2022-03-25,APXI,9.945,9.97,9.92,9.95,2689.0,9.945,9.97,9.92,9.95,2689.0
2022-03-28,APXI,9.94,9.9682,9.94,9.955,7.0,9.94,9.9682,9.94,9.955,7.0
2022-03-29,APXI,9.945,9.945,9.93,9.93,6.0,9.945,9.945,9.93,9.93,6.0
2022-03-30,APXI,9.93,9.95,9.93,9.95,2.0,9.93,9.95,9.93,9.95,2.0
2022-03-31,APXI,9.97,9.97,9.97,9.97,40000.0,9.97,9.97,9.97,9.97,40000.0
2022-04-01,APXI,9.97,9.97,9.97,9.97,40000.0,9.97,9.97,9.97,9.97,40000.0
2022-04-04,APXI,9.94,9.955,9.94,9.955,1685.0,9.94,9.955,9.94,9.955,1685.0
2022-04-05,APXI,9.9618,9.98,9.96,9.98,4290.0,9.9618,9.98,9.96,9.98,4290.0
2022-04-06,APXI,9.99,9.99,9.99,9.99,9.0,9.99,9.99,9.99,9.99,9.0
2022-04-07,APXI,9.984,9.99,9.984,9.99,11770.0,9.984,9.99,9.984,9.99,11770.0
2022-04-08,APXI,9.99,10.01,9.98,10.01,5630.0,9.99,10.01,9.98,10.01,5630.0
2022-04-11,APXI,9.995,10.0,9.98,10.0,103395.0,9.995,10.0,9.98,10.0,103395.0
2022-04-12,APXI,10.0,10.02,9.98,10.0,43481.0,10.0,10.02,9.98,10.0,43481.0
2022-04-13,APXI,9.9801,10.08,9.98,10.07,3083.0,9.9801,10.08,9.98,10.07,3083.0
2022-04-14,APXI,10.08,10.08,10.01,10.01,2442.0,10.08,10.08,10.01,10.01,2442.0
2022-04-15,APXI,10.08,10.08,10.01,10.01,2442.0,10.08,10.08,10.01,10.01,2442.0
2022-04-18,APXI,10.01,10.01,9.99,9.99,120800.0,10.01,10.01,9.99,9.99,120800.0
2022-04-19,APXI,10.01,10.0101,10.01,10.01,964932.0,10.01,10.0101,10.01,10.01,964932.0
2022-04-20,APXI,10.01,10.01,10.01,10.01,784496.0,10.01,10.01,10.01,10.01,784496.0
2022-04-21,APXI,10.02,10.02,10.02,10.02,1200.0,10.02,10.02,10.02,10.02,1200.0
2022-04-22,APXI,10.12,10.525,9.9706,10.0,5267.0,10.12,10.525,9.9706,10.0,5267.0
